epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
61,27949,1.10295,1.61385,1.96116,0,0,0,0,0,0,0,0.00406,0.00406,0.00406
62,28405.6,1.10314,1.61121,1.95854,0,0,0,0,0,0,0,0.003961,0.003961,0.003961
63,28862.9,1.09954,1.60326,1.95475,0,0,0,0,0,0,0,0.003862,0.003862,0.003862
64,29318.1,1.09815,1.60289,1.95374,0,0,0,0,0,0,0,0.003763,0.003763,0.003763
65,29773.6,1.09729,1.5955,1.94961,0,0,0,0,0,0,0,0.003664,0.003664,0.003664
66,30230.5,1.09407,1.59168,1.94637,0,0,0,0,0,0,0,0.003565,0.003565,0.003565
67,30686.3,1.09142,1.58455,1.94208,0,0,0,0,0,0,0,0.003466,0.003466,0.003466
68,31141.8,1.08972,1.57971,1.93836,0,0,0,0,0,0,0,0.003367,0.003367,0.003367
69,31598,1.08956,1.57633,1.93651,0,0,0,0,0,0,0,0.003268,0.003268,0.003268
70,32054,1.08639,1.56905,1.93117,0,0,0,0,0,0,0,0.003169,0.003169,0.003169
71,32511.4,1.08516,1.56494,1.93042,0,0,0,0,0,0,0,0.00307,0.00307,0.00307
72,32969.1,1.08246,1.5608,1.92934,0,0,0,0,0,0,0,0.002971,0.002971,0.002971
73,33426.6,1.08101,1.55531,1.92547,0,0,0,0,0,0,0,0.002872,0.002872,0.002872
74,33883.1,1.07848,1.54767,1.92132,0,0,0,0,0,0,0,0.002773,0.002773,0.002773
75,34340.3,1.07767,1.54565,1.91961,0,0,0,0,0,0,0,0.002674,0.002674,0.002674
76,34796.6,1.07501,1.53816,1.91575,0,0,0,0,0,0,0,0.002575,0.002575,0.002575
77,35253.5,1.07205,1.53276,1.91163,0,0,0,0,0,0,0,0.002476,0.002476,0.002476
78,35709.5,1.07045,1.52949,1.90979,0,0,0,0,0,0,0,0.002377,0.002377,0.002377
79,36165.1,1.06725,1.5231,1.90687,0,0,0,0,0,0,0,0.002278,0.002278,0.002278
80,36622.7,1.0655,1.51733,1.90441,0,0,0,0,0,0,0,0.002179,0.002179,0.002179
81,37080.4,1.0633,1.51225,1.90251,0,0,0,0,0,0,0,0.00208,0.00208,0.00208
82,37536.1,1.06156,1.50409,1.89843,0,0,0,0,0,0,0,0.001981,0.001981,0.001981
83,37994.6,1.06029,1.50014,1.89591,0,0,0,0,0,0,0,0.001882,0.001882,0.001882
84,38451.9,1.05662,1.49429,1.89212,0,0,0,0,0,0,0,0.001783,0.001783,0.001783
85,38908.2,1.05415,1.48918,1.88928,0,0,0,0,0,0,0,0.001684,0.001684,0.001684
86,39365.3,1.05057,1.47888,1.88508,0,0,0,0,0,0,0,0.001585,0.001585,0.001585
87,39823.4,1.04998,1.47326,1.88107,0,0,0,0,0,0,0,0.001486,0.001486,0.001486
88,40280,1.04819,1.46874,1.87857,0,0,0,0,0,0,0,0.001387,0.001387,0.001387
89,40736.6,1.04458,1.46098,1.87387,0,0,0,0,0,0,0,0.001288,0.001288,0.001288
90,41195.1,1.04028,1.45643,1.87152,0,0,0,0,0,0,0,0.001189,0.001189,0.001189
91,41843.4,0.9907,1.33775,1.8464,0,0,0,0,0,0,0,0.00109,0.00109,0.00109
92,42289.9,0.98163,1.31135,1.83737,0,0,0,0,0,0,0,0.000991,0.000991,0.000991
93,42737.4,0.97756,1.29876,1.82792,0,0,0,0,0,0,0,0.000892,0.000892,0.000892
94,43188,0.97122,1.28649,1.82158,0,0,0,0,0,0,0,0.000793,0.000793,0.000793
95,43636.7,0.96805,1.27523,1.81742,0,0,0,0,0,0,0,0.000694,0.000694,0.000694
96,44082.8,0.96162,1.26068,1.8084,0,0,0,0,0,0,0,0.000595,0.000595,0.000595
97,44532.6,0.958,1.25038,1.80453,0,0,0,0,0,0,0,0.000496,0.000496,0.000496
98,44981.5,0.95277,1.2381,1.79807,0,0,0,0,0,0,0,0.000397,0.000397,0.000397
99,45430.1,0.94763,1.22591,1.79157,0,0,0,0,0,0,0,0.000298,0.000298,0.000298
100,45922.3,0.94292,1.21557,1.78521,0.6572,0.36476,0.47785,0.36416,1.03497,1.78859,1.93709,0.000199,0.000199,0.000199
