epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
58,11026.5,1.72485,1.25274,2.30928,0,0,0,0,0,0,0,0.0094357,0.0094357,0.0094357
59,11212.5,1.67194,1.16621,2.25775,0,0,0,0,0,0,0,0.0094258,0.0094258,0.0094258
60,11397.7,1.7421,1.29458,2.33757,0,0,0,0,0,0,0,0.0094159,0.0094159,0.0094159
61,11582.6,1.73857,1.29199,2.33227,0,0,0,0,0,0,0,0.009406,0.009406,0.009406
62,11767.2,1.68288,1.19251,2.2716,0,0,0,0,0,0,0,0.0093961,0.0093961,0.0093961
63,11952.6,1.7114,1.25455,2.30293,0,0,0,0,0,0,0,0.0093862,0.0093862,0.0093862
64,12135.1,1.67249,1.20056,2.25596,0,0,0,0,0,0,0,0.0093763,0.0093763,0.0093763
65,12323.1,1.66775,1.17421,2.255,0,0,0,0,0,0,0,0.0093664,0.0093664,0.0093664
66,12507.5,1.68467,1.20419,2.27853,0,0,0,0,0,0,0,0.0093565,0.0093565,0.0093565
67,12690.5,1.68406,1.22521,2.27943,0,0,0,0,0,0,0,0.0093466,0.0093466,0.0093466
68,12876.5,1.70164,1.25776,2.29628,0,0,0,0,0,0,0,0.0093367,0.0093367,0.0093367
69,13065,1.65991,1.16922,2.25205,0,0,0,0,0,0,0,0.0093268,0.0093268,0.0093268
70,13247.7,1.72522,1.32371,2.31531,0,0,0,0,0,0,0,0.0093169,0.0093169,0.0093169
71,13433.3,1.62371,1.10099,2.20538,0,0,0,0,0,0,0,0.009307,0.009307,0.009307
72,13616.5,1.68794,1.22164,2.27936,0,0,0,0,0,0,0,0.0092971,0.0092971,0.0092971
73,13800.8,1.71713,1.29773,2.30954,0,0,0,0,0,0,0,0.0092872,0.0092872,0.0092872
74,13987.7,1.72178,1.26559,2.3092,0,0,0,0,0,0,0,0.0092773,0.0092773,0.0092773
75,14172.7,1.61193,1.07953,2.19641,0,0,0,0,0,0,0,0.0092674,0.0092674,0.0092674
76,14354.3,1.63401,1.13378,2.22164,0,0,0,0,0,0,0,0.0092575,0.0092575,0.0092575
77,14538.5,1.59983,1.07086,2.19345,0,0,0,0,0,0,0,0.0092476,0.0092476,0.0092476
78,14719.9,1.66946,1.22448,2.26145,0,0,0,0,0,0,0,0.0092377,0.0092377,0.0092377
79,14907.3,1.65449,1.17544,2.24109,0,0,0,0,0,0,0,0.0092278,0.0092278,0.0092278
80,15092.3,1.61218,1.09457,2.19393,0,0,0,0,0,0,0,0.0092179,0.0092179,0.0092179
81,15273.7,1.60675,1.09561,2.19349,0,0,0,0,0,0,0,0.009208,0.009208,0.009208
82,15455.8,1.60443,1.09396,2.18704,0,0,0,0,0,0,0,0.0091981,0.0091981,0.0091981
83,15638.7,1.59974,1.07605,2.18295,0,0,0,0,0,0,0,0.0091882,0.0091882,0.0091882
84,15823,1.64321,1.14875,2.2348,0,0,0,0,0,0,0,0.0091783,0.0091783,0.0091783
85,16012.8,1.63404,1.12641,2.21658,0,0,0,0,0,0,0,0.0091684,0.0091684,0.0091684
86,16196.1,1.57727,1.05796,2.16117,0,0,0,0,0,0,0,0.0091585,0.0091585,0.0091585
87,16381.1,1.6007,1.09527,2.19024,0,0,0,0,0,0,0,0.0091486,0.0091486,0.0091486
88,16566.5,1.66083,1.19657,2.25549,0,0,0,0,0,0,0,0.0091387,0.0091387,0.0091387
89,16751.8,1.58251,1.06115,2.17704,0,0,0,0,0,0,0,0.0091288,0.0091288,0.0091288
90,16936.5,1.53668,0.98308,2.11961,0,0,0,0,0,0,0,0.0091189,0.0091189,0.0091189
91,17123.3,1.60267,1.06407,2.19227,0,0,0,0,0,0,0,0.009109,0.009109,0.009109
92,17305,1.55818,1.00741,2.14746,0,0,0,0,0,0,0,0.0090991,0.0090991,0.0090991
93,17492.7,1.62683,1.13738,2.2191,0,0,0,0,0,0,0,0.0090892,0.0090892,0.0090892
94,17676.9,1.61333,1.12466,2.20458,0,0,0,0,0,0,0,0.0090793,0.0090793,0.0090793
95,17857.6,1.63793,1.16934,2.2253,0,0,0,0,0,0,0,0.0090694,0.0090694,0.0090694
96,18046.1,1.58706,1.0937,2.17585,0,0,0,0,0,0,0,0.0090595,0.0090595,0.0090595
97,18230.7,1.59519,1.07426,2.18894,0,0,0,0,0,0,0,0.0090496,0.0090496,0.0090496
98,18419.5,1.56256,1.01023,2.14671,0,0,0,0,0,0,0,0.0090397,0.0090397,0.0090397
99,18601.6,1.55116,1.01867,2.14424,0,0,0,0,0,0,0,0.0090298,0.0090298,0.0090298
100,18784.3,1.51626,0.95618,2.10693,0,0,0,0,0,0,0,0.0090199,0.0090199,0.0090199
101,18970,1.59396,1.10077,2.18623,0,0,0,0,0,0,0,0.00901,0.00901,0.00901
102,19155.5,1.58125,1.08625,2.17333,0,0,0,0,0,0,0,0.0090001,0.0090001,0.0090001
103,19341,1.62976,1.15873,2.22917,0,0,0,0,0,0,0,0.0089902,0.0089902,0.0089902
104,19529.2,1.5552,1.00783,2.14322,0,0,0,0,0,0,0,0.0089803,0.0089803,0.0089803
105,19716.2,1.54901,1.01679,2.14171,0,0,0,0,0,0,0,0.0089704,0.0089704,0.0089704
106,19896.7,1.52904,0.98767,2.11553,0,0,0,0,0,0,0,0.0089605,0.0089605,0.0089605
107,20083.8,1.549,1.01582,2.13809,0,0,0,0,0,0,0,0.0089506,0.0089506,0.0089506
108,20271.2,1.61042,1.1126,2.21326,0,0,0,0,0,0,0,0.0089407,0.0089407,0.0089407
109,20451.8,1.58049,1.07662,2.1772,0,0,0,0,0,0,0,0.0089308,0.0089308,0.0089308
110,20636.8,1.54159,0.98714,2.13335,0,0,0,0,0,0,0,0.0089209,0.0089209,0.0089209
111,20822.4,1.4944,0.92321,2.08272,0,0,0,0,0,0,0,0.008911,0.008911,0.008911
112,21006.9,1.5973,1.06741,2.19392,0,0,0,0,0,0,0,0.0089011,0.0089011,0.0089011
113,21192.2,1.57841,1.07523,2.16976,0,0,0,0,0,0,0,0.0088912,0.0088912,0.0088912
114,21384.2,1.50908,0.97289,2.09556,0,0,0,0,0,0,0,0.0088813,0.0088813,0.0088813
115,21564.9,1.54869,1.05211,2.14194,0,0,0,0,0,0,0,0.0088714,0.0088714,0.0088714
116,21750.6,1.53163,0.98669,2.1198,0,0,0,0,0,0,0,0.0088615,0.0088615,0.0088615
117,21934.2,1.48819,0.91308,2.07621,0,0,0,0,0,0,0,0.0088516,0.0088516,0.0088516
118,22116.4,1.49779,0.94698,2.08765,0,0,0,0,0,0,0,0.0088417,0.0088417,0.0088417
119,22305.3,1.5041,0.95015,2.09726,0,0,0,0,0,0,0,0.0088318,0.0088318,0.0088318
120,22485.8,1.50492,0.94157,2.09587,0,0,0,0,0,0,0,0.0088219,0.0088219,0.0088219
121,22671.7,1.54537,1.03333,2.13813,0,0,0,0,0,0,0,0.008812,0.008812,0.008812
122,22855.5,1.57396,1.06533,2.17034,0,0,0,0,0,0,0,0.0088021,0.0088021,0.0088021
123,23040.5,1.5008,0.97613,2.09255,0,0,0,0,0,0,0,0.0087922,0.0087922,0.0087922
124,23231.4,1.68262,1.24592,2.28047,0,0,0,0,0,0,0,0.0087823,0.0087823,0.0087823
125,23416.9,1.61943,1.1526,2.21822,0,0,0,0,0,0,0,0.0087724,0.0087724,0.0087724
126,23600.8,1.47491,0.91626,2.05956,0,0,0,0,0,0,0,0.0087625,0.0087625,0.0087625
127,23788,1.44306,0.90723,2.02896,0,0,0,0,0,0,0,0.0087526,0.0087526,0.0087526
128,23978.9,1.49635,0.96401,2.08396,0,0,0,0,0,0,0,0.0087427,0.0087427,0.0087427
129,24163.1,1.46649,0.90462,2.05851,0,0,0,0,0,0,0,0.0087328,0.0087328,0.0087328
130,24349.2,1.49762,0.99033,2.08633,0,0,0,0,0,0,0,0.0087229,0.0087229,0.0087229
131,24532.1,1.52406,0.9818,2.12133,0,0,0,0,0,0,0,0.008713,0.008713,0.008713
132,24710.5,1.52027,0.98071,2.11459,0,0,0,0,0,0,0,0.0087031,0.0087031,0.0087031
133,24895.3,1.55911,1.0444,2.16025,0,0,0,0,0,0,0,0.0086932,0.0086932,0.0086932
134,25077.8,1.46966,0.91847,2.06268,0,0,0,0,0,0,0,0.0086833,0.0086833,0.0086833
135,25264.8,1.49322,0.98331,2.08743,0,0,0,0,0,0,0,0.0086734,0.0086734,0.0086734
136,25449.2,1.52453,1.03789,2.12528,0,0,0,0,0,0,0,0.0086635,0.0086635,0.0086635
137,25638.1,1.45249,0.90542,2.04098,0,0,0,0,0,0,0,0.0086536,0.0086536,0.0086536
138,25823.2,1.50704,1.01196,2.10738,0,0,0,0,0,0,0,0.0086437,0.0086437,0.0086437
139,26007.3,1.4854,0.92883,2.08247,0,0,0,0,0,0,0,0.0086338,0.0086338,0.0086338
140,26189.4,1.44735,0.89374,2.03751,0,0,0,0,0,0,0,0.0086239,0.0086239,0.0086239
141,26378.4,1.52863,1.01266,2.12877,0,0,0,0,0,0,0,0.008614,0.008614,0.008614
142,26561.2,1.51937,1.00036,2.12269,0,0,0,0,0,0,0,0.0086041,0.0086041,0.0086041
143,26748.8,1.45204,0.89101,2.04781,0,0,0,0,0,0,0,0.0085942,0.0085942,0.0085942
144,26940,1.44307,0.89004,2.03193,0,0,0,0,0,0,0,0.0085843,0.0085843,0.0085843
145,27126.7,1.44776,0.91327,2.04017,0,0,0,0,0,0,0,0.0085744,0.0085744,0.0085744
146,27311.4,1.46343,0.92503,2.05625,0,0,0,0,0,0,0,0.0085645,0.0085645,0.0085645
147,27493.7,1.45375,0.90231,2.05032,0,0,0,0,0,0,0,0.0085546,0.0085546,0.0085546
148,27680.1,1.54382,1.05043,2.14634,0,0,0,0,0,0,0,0.0085447,0.0085447,0.0085447
149,27862.5,1.46328,0.89222,2.05097,0,0,0,0,0,0,0,0.0085348,0.0085348,0.0085348
150,28043.8,1.43316,0.87509,2.03378,0,0,0,0,0,0,0,0.0085249,0.0085249,0.0085249
151,28229.7,1.53511,1.01085,2.1317,0,0,0,0,0,0,0,0.008515,0.008515,0.008515
152,28414.5,1.44394,0.88721,2.03988,0,0,0,0,0,0,0,0.0085051,0.0085051,0.0085051
153,28600.1,1.43683,0.87305,2.02834,0,0,0,0,0,0,0,0.0084952,0.0084952,0.0084952
154,28783.2,1.45915,0.93174,2.05588,0,0,0,0,0,0,0,0.0084853,0.0084853,0.0084853
155,28962.2,1.4643,0.9124,2.06213,0,0,0,0,0,0,0,0.0084754,0.0084754,0.0084754
156,29145.3,1.55802,1.07965,2.1599,0,0,0,0,0,0,0,0.0084655,0.0084655,0.0084655
157,29323.1,1.46291,0.90866,2.05901,0,0,0,0,0,0,0,0.0084556,0.0084556,0.0084556
158,29507.1,1.46897,0.95563,2.06808,0,0,0,0,0,0,0,0.0084457,0.0084457,0.0084457
159,29693.3,1.53348,1.0213,2.14382,0,0,0,0,0,0,0,0.0084358,0.0084358,0.0084358
160,29875.1,1.45915,0.9138,2.05842,0,0,0,0,0,0,0,0.0084259,0.0084259,0.0084259
161,30060,1.41131,0.84523,2.0038,0,0,0,0,0,0,0,0.008416,0.008416,0.008416
162,30240.6,1.40783,0.82793,2.00186,0,0,0,0,0,0,0,0.0084061,0.0084061,0.0084061
163,30420.1,1.44511,0.94646,2.04445,0,0,0,0,0,0,0,0.0083962,0.0083962,0.0083962
164,30598.3,1.45724,0.9388,2.05564,0,0,0,0,0,0,0,0.0083863,0.0083863,0.0083863
165,30776.7,1.44141,0.89326,2.03611,0,0,0,0,0,0,0,0.0083764,0.0083764,0.0083764
166,30962.6,1.46674,0.94593,2.07076,0,0,0,0,0,0,0,0.0083665,0.0083665,0.0083665
167,31148.6,1.40601,0.82772,1.99902,0,0,0,0,0,0,0,0.0083566,0.0083566,0.0083566
168,31328.6,1.51183,1.00315,2.12095,0,0,0,0,0,0,0,0.0083467,0.0083467,0.0083467
169,31509.5,1.53481,1.03915,2.14503,0,0,0,0,0,0,0,0.0083368,0.0083368,0.0083368
170,31694,1.4362,0.89066,2.03981,0,0,0,0,0,0,0,0.0083269,0.0083269,0.0083269
171,31876.3,1.44677,0.92767,2.04414,0,0,0,0,0,0,0,0.008317,0.008317,0.008317
172,32056.5,1.41531,0.85969,2.0127,0,0,0,0,0,0,0,0.0083071,0.0083071,0.0083071
173,32237.8,1.45288,0.92341,2.05607,0,0,0,0,0,0,0,0.0082972,0.0082972,0.0082972
174,32417.1,1.40293,0.87355,1.99619,0,0,0,0,0,0,0,0.0082873,0.0082873,0.0082873
175,32599.1,1.41086,0.84757,2.00815,0,0,0,0,0,0,0,0.0082774,0.0082774,0.0082774
176,32777.9,1.4178,0.84189,2.00993,0,0,0,0,0,0,0,0.0082675,0.0082675,0.0082675
177,32953.1,1.42887,0.90537,2.03325,0,0,0,0,0,0,0,0.0082576,0.0082576,0.0082576
178,33134.7,1.42132,0.87378,2.02082,0,0,0,0,0,0,0,0.0082477,0.0082477,0.0082477
179,33315.1,1.45722,0.91416,2.06052,0,0,0,0,0,0,0,0.0082378,0.0082378,0.0082378
180,33500,1.46665,0.96475,2.05768,0,0,0,0,0,0,0,0.0082279,0.0082279,0.0082279
181,33682.2,1.4167,0.89796,2.01268,0,0,0,0,0,0,0,0.008218,0.008218,0.008218
182,33859.2,1.47966,0.9544,2.08559,0,0,0,0,0,0,0,0.0082081,0.0082081,0.0082081
183,34042.2,1.53319,1.04967,2.13595,0,0,0,0,0,0,0,0.0081982,0.0081982,0.0081982
184,34231.3,1.43273,0.8645,2.03549,0,0,0,0,0,0,0,0.0081883,0.0081883,0.0081883
185,34410.5,1.40097,0.83158,1.99607,0,0,0,0,0,0,0,0.0081784,0.0081784,0.0081784
186,34594.7,1.46016,0.88917,2.05684,0,0,0,0,0,0,0,0.0081685,0.0081685,0.0081685
187,34776.1,1.44347,0.92206,2.05055,0,0,0,0,0,0,0,0.0081586,0.0081586,0.0081586
188,34953,1.42262,0.87553,2.02004,0,0,0,0,0,0,0,0.0081487,0.0081487,0.0081487
189,35133.1,1.39287,0.82252,1.99242,0,0,0,0,0,0,0,0.0081388,0.0081388,0.0081388
190,35312.3,1.37648,0.81543,1.97296,0,0,0,0,0,0,0,0.0081289,0.0081289,0.0081289
191,35494.9,1.40602,0.8726,2.00753,0,0,0,0,0,0,0,0.008119,0.008119,0.008119
192,35675.7,1.38673,0.82632,1.98382,0,0,0,0,0,0,0,0.0081091,0.0081091,0.0081091
193,35859.4,1.43948,0.88334,2.0431,0,0,0,0,0,0,0,0.0080992,0.0080992,0.0080992
194,36046.5,1.40569,0.84231,2.00415,0,0,0,0,0,0,0,0.0080893,0.0080893,0.0080893
195,36223.7,1.39958,0.83904,1.99575,0,0,0,0,0,0,0,0.0080794,0.0080794,0.0080794
196,36403,1.42991,0.90603,2.02955,0,0,0,0,0,0,0,0.0080695,0.0080695,0.0080695
197,36582.1,1.39647,0.84415,1.99895,0,0,0,0,0,0,0,0.0080596,0.0080596,0.0080596
198,36766.2,1.51017,1.05416,2.12065,0,0,0,0,0,0,0,0.0080497,0.0080497,0.0080497
199,36949.6,1.36082,0.79908,1.9587,0,0,0,0,0,0,0,0.0080398,0.0080398,0.0080398
200,37132.2,1.38304,0.81814,1.98241,0,0,0,0,0,0,0,0.0080299,0.0080299,0.0080299
201,37314.1,1.41862,0.87289,2.02491,0,0,0,0,0,0,0,0.00802,0.00802,0.00802
202,37495.6,1.4228,0.8906,2.02598,0,0,0,0,0,0,0,0.0080101,0.0080101,0.0080101
203,37678.4,1.4269,0.90828,2.03416,0,0,0,0,0,0,0,0.0080002,0.0080002,0.0080002
204,37860,1.39102,0.84172,1.99264,0,0,0,0,0,0,0,0.0079903,0.0079903,0.0079903
205,38039.2,1.40718,0.87131,2.00379,0,0,0,0,0,0,0,0.0079804,0.0079804,0.0079804
206,38228.5,1.40763,0.85821,2.01261,0,0,0,0,0,0,0,0.0079705,0.0079705,0.0079705
207,38417.2,1.45192,0.95371,2.05637,0,0,0,0,0,0,0,0.0079606,0.0079606,0.0079606
208,38598.8,1.42929,0.9086,2.02969,0,0,0,0,0,0,0,0.0079507,0.0079507,0.0079507
209,38781.4,1.35899,0.78923,1.9565,0,0,0,0,0,0,0,0.0079408,0.0079408,0.0079408
210,38967.5,1.37973,0.83616,1.97856,0,0,0,0,0,0,0,0.0079309,0.0079309,0.0079309
211,39147.1,1.35531,0.80273,1.95566,0,0,0,0,0,0,0,0.007921,0.007921,0.007921
212,39330.2,1.36353,0.81566,1.9635,0,0,0,0,0,0,0,0.0079111,0.0079111,0.0079111
213,39512.5,1.37539,0.83229,1.97591,0,0,0,0,0,0,0,0.0079012,0.0079012,0.0079012
214,39691.9,1.40233,0.84252,2.00167,0,0,0,0,0,0,0,0.0078913,0.0078913,0.0078913
215,39872.3,1.36487,0.80419,1.9654,0,0,0,0,0,0,0,0.0078814,0.0078814,0.0078814
216,40048.3,1.35558,0.83411,1.95441,0,0,0,0,0,0,0,0.0078715,0.0078715,0.0078715
217,40230.7,1.40445,0.86231,2.00923,0,0,0,0,0,0,0,0.0078616,0.0078616,0.0078616
218,40409,1.3749,0.80295,1.97431,0,0,0,0,0,0,0,0.0078517,0.0078517,0.0078517
219,40593.4,1.36528,0.80018,1.96417,0,0,0,0,0,0,0,0.0078418,0.0078418,0.0078418
220,40774.9,1.3809,0.81513,1.98401,0,0,0,0,0,0,0,0.0078319,0.0078319,0.0078319
221,40971.3,1.41119,0.88821,2.01752,0,0,0,0,0,0,0,0.007822,0.007822,0.007822
222,41305.6,1.39847,0.89446,2.00288,0,0,0,0,0,0,0,0.0078121,0.0078121,0.0078121
223,41599.2,1.30791,0.74147,1.90454,0,0,0,0,0,0,0,0.0078022,0.0078022,0.0078022
224,41892.2,1.33303,0.76117,1.93202,0,0,0,0,0,0,0,0.0077923,0.0077923,0.0077923
225,42183,1.41225,0.85466,2.02344,0,0,0,0,0,0,0,0.0077824,0.0077824,0.0077824
226,42474.9,1.38062,0.86734,1.98508,0,0,0,0,0,0,0,0.0077725,0.0077725,0.0077725
227,42747.9,1.43157,0.87837,2.03857,0,0,0,0,0,0,0,0.0077626,0.0077626,0.0077626
228,42990,1.4589,0.938,2.06715,0,0,0,0,0,0,0,0.0077527,0.0077527,0.0077527
229,43228.9,1.42487,0.87998,2.03046,0,0,0,0,0,0,0,0.0077428,0.0077428,0.0077428
230,43419,1.36749,0.81564,1.97067,0,0,0,0,0,0,0,0.0077329,0.0077329,0.0077329
231,43602.6,1.37645,0.81528,1.98101,0,0,0,0,0,0,0,0.007723,0.007723,0.007723
232,43786.3,1.38021,0.84698,1.98832,0,0,0,0,0,0,0,0.0077131,0.0077131,0.0077131
233,43963.9,1.39385,0.86935,1.99846,0,0,0,0,0,0,0,0.0077032,0.0077032,0.0077032
234,44144,1.34151,0.81206,1.94625,0,0,0,0,0,0,0,0.0076933,0.0076933,0.0076933
235,44326.9,1.38188,0.86276,1.98446,0,0,0,0,0,0,0,0.0076834,0.0076834,0.0076834
236,44507.7,1.35802,0.80717,1.95952,0,0,0,0,0,0,0,0.0076735,0.0076735,0.0076735
237,44694.5,1.35593,0.79767,1.95398,0,0,0,0,0,0,0,0.0076636,0.0076636,0.0076636
238,44873.1,1.36402,0.84205,1.97116,0,0,0,0,0,0,0,0.0076537,0.0076537,0.0076537
239,45051.5,1.32626,0.7696,1.927,0,0,0,0,0,0,0,0.0076438,0.0076438,0.0076438
240,45236.2,1.32148,0.76051,1.91926,0,0,0,0,0,0,0,0.0076339,0.0076339,0.0076339
241,45414.6,1.33247,0.77305,1.9345,0,0,0,0,0,0,0,0.007624,0.007624,0.007624
242,45590.8,1.41199,0.91184,2.0251,0,0,0,0,0,0,0,0.0076141,0.0076141,0.0076141
243,45770,1.36127,0.80757,1.96324,0,0,0,0,0,0,0,0.0076042,0.0076042,0.0076042
244,45949.5,1.3831,0.82887,1.99626,0,0,0,0,0,0,0,0.0075943,0.0075943,0.0075943
245,46128.9,1.45386,0.9054,2.06831,0,0,0,0,0,0,0,0.0075844,0.0075844,0.0075844
246,46311.9,1.35272,0.78281,1.95322,0,0,0,0,0,0,0,0.0075745,0.0075745,0.0075745
247,46493.5,1.35351,0.80528,1.9599,0,0,0,0,0,0,0,0.0075646,0.0075646,0.0075646
248,46670.5,1.29634,0.74134,1.89583,0,0,0,0,0,0,0,0.0075547,0.0075547,0.0075547
249,46850,1.33037,0.78,1.93637,0,0,0,0,0,0,0,0.0075448,0.0075448,0.0075448
250,47031.5,1.40633,0.87253,2.01781,0,0,0,0,0,0,0,0.0075349,0.0075349,0.0075349
251,47206.6,1.36461,0.80643,1.96612,0,0,0,0,0,0,0,0.007525,0.007525,0.007525
252,47385.7,1.35165,0.80119,1.95474,0,0,0,0,0,0,0,0.0075151,0.0075151,0.0075151
253,47564.8,1.35847,0.80788,1.96958,0,0,0,0,0,0,0,0.0075052,0.0075052,0.0075052
254,47741.4,1.37231,0.82905,1.97831,0,0,0,0,0,0,0,0.0074953,0.0074953,0.0074953
255,47922.5,1.32634,0.78641,1.93439,0,0,0,0,0,0,0,0.0074854,0.0074854,0.0074854
